"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Miscellaneous edible preparations",421,"Ice Cream",42105,"Foodstuffs",4,84529484,2023
"Miscellaneous edible preparations",421,"Other Edible Preparations",42106,"Foodstuffs",4,752087184,2023
"Beverages, spirits, & vinegar",422,"Water",42201,"Foodstuffs",4,18900322,2023
"Beverages, spirits, & vinegar",422,"Flavored Water",42202,"Foodstuffs",4,115694227,2023
"Beverages, spirits, & vinegar",422,"Beer",42203,"Foodstuffs",4,8588352,2023
"Beverages, spirits, & vinegar",422,"Wine",42204,"Foodstuffs",4,2035699,2023
"Beverages, spirits, & vinegar",422,"Vermouth",42205,"Foodstuffs",4,85,2023
"Beverages, spirits, & vinegar",422,"Other Fermented Beverages",42206,"Foodstuffs",4,84251,2023
"Beverages, spirits, & vinegar",422,"Alcohol > 80% ABV",42207,"Foodstuffs",4,60217038,2023
"Beverages, spirits, & vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,8516872,2023
"Beverages, spirits, & vinegar",422,"Vinegar",42209,"Foodstuffs",4,671284,2023
"Food residues & wastes; animal fodder",423,"Animal Meal and Pellets",42301,"Foodstuffs",4,23655120,2023
"Food residues & wastes; animal fodder",423,"Bran",42302,"Foodstuffs",4,212812779.00000003,2023
"Food residues & wastes; animal fodder",423,"Starch Residue",42303,"Foodstuffs",4,3769170,2023
"Food residues & wastes; animal fodder",423,"Soybean Meal",42304,"Foodstuffs",4,49197,2023
"Food residues & wastes; animal fodder",423,"Ground Nut Meal",42305,"Foodstuffs",4,3960,2023
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues",42306,"Foodstuffs",4,2311224669,2023
"Food residues & wastes; animal fodder",423,"Wine Lees",42307,"Foodstuffs",4,37.00000000000001,2023
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues and Waste",42308,"Foodstuffs",4,18544574,2023
"Food residues & wastes; animal fodder",423,"Animal Food",42309,"Foodstuffs",4,207937650,2023
"Tobacco & substitutes",424,"Raw Tobacco",42401,"Foodstuffs",4,240194139,2023
"Tobacco & substitutes",424,"Rolled Tobacco",42402,"Foodstuffs",4,1548545788,2023
"Tobacco & substitutes",424,"Processed Tobacco",42403,"Foodstuffs",4,156442650,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Salt",52501,"Mineral Products",5,1283437,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Iron Pyrites",52502,"Mineral Products",5,9850,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sulphur",52503,"Mineral Products",5,361855,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Graphite",52504,"Mineral Products",5,25247,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sand",52505,"Mineral Products",5,64453602,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quartz",52506,"Mineral Products",5,334638,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Kaolin",52507,"Mineral Products",5,15627635,2023
